Epoch,Episodio,Agente,Acción,Board,Reward,RewardAcum
59,5,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
59,5,X,5,"[' ', ' ', ' ', ' ', 'X', 'X', ' ', ' ', 'O']",0.0,0.0
59,5,X,0,"['X', ' ', 'O', ' ', 'X', 'X', ' ', ' ', 'O']",0.0,0.0
59,5,X,6,"['X', 'O', 'O', ' ', 'X', 'X', 'X', ' ', 'O']",0.0,0.0
59,5,X,7,"['X', 'O', 'O', 'O', 'X', 'X', 'X', 'X', 'O']",0.0,0.0
59,6,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
59,6,O,1,"[' ', 'O', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.0,0.0
59,6,O,2,"[' ', 'O', 'O', ' ', 'O', ' ', 'X', ' ', 'X']",0.0,0.0
59,7,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
59,7,X,5,"[' ', ' ', ' ', 'O', ' ', 'X', 'X', ' ', ' ']",0.0,0.0
59,7,X,2,"[' ', 'O', 'X', 'O', ' ', 'X', 'X', ' ', ' ']",0.0,0.0
59,7,X,8,"['O', 'O', 'X', 'O', ' ', 'X', 'X', ' ', 'X']",0.0,0.0
59,8,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
59,8,O,5,"[' ', 'X', ' ', ' ', 'O', 'O', ' ', ' ', ' ']",0.0,0.0
59,8,O,8,"[' ', 'X', ' ', ' ', 'O', 'O', ' ', 'X', 'O']",0.0,0.0
59,8,O,6,"[' ', 'X', ' ', 'X', 'O', 'O', 'O', 'X', 'O']",0.0,0.0
59,8,O,2,"['X', 'X', 'O', 'X', 'O', 'O', 'O', 'X', 'O']",0.0,0.0
59,9,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
59,9,X,5,"[' ', ' ', ' ', ' ', 'X', 'X', ' ', ' ', 'O']",0.0,0.0
59,9,X,6,"[' ', ' ', ' ', 'O', 'X', 'X', 'X', ' ', 'O']",0.0,0.0
59,9,X,0,"['X', ' ', ' ', 'O', 'X', 'X', 'X', 'O', 'O']",0.0,0.0
59,9,X,1,"['X', 'X', 'O', 'O', 'X', 'X', 'X', 'O', 'O']",0.0,0.0
59,10,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",1.0,1.0
59,10,O,1,"[' ', 'O', 'X', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,1.0
59,10,O,3,"[' ', 'O', 'X', 'O', 'O', ' ', ' ', ' ', 'X']",0.0,1.0
59,10,O,0,"['O', 'O', 'X', 'O', 'O', ' ', 'X', ' ', 'X']",0.0,1.0
59,11,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
59,11,X,8,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', 'O', 'X']",0.0,0.0
59,11,X,3,"[' ', 'O', ' ', 'X', 'X', ' ', ' ', 'O', 'X']",0.0,0.0
59,11,X,6,"['O', 'O', ' ', 'X', 'X', ' ', 'X', 'O', 'X']",0.0,0.0
59,11,X,2,"['O', 'O', 'X', 'X', 'X', 'O', 'X', 'O', 'X']",0.0,0.0
59,12,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
59,12,O,0,"['O', ' ', ' ', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,0.0
59,12,O,8,"['O', ' ', ' ', ' ', 'O', 'X', ' ', 'X', 'O']",0.0,0.0
59,13,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
59,13,X,8,"[' ', ' ', ' ', 'O', 'X', ' ', ' ', ' ', 'X']",0.0,0.0
59,13,X,0,"['X', 'O', ' ', 'O', 'X', ' ', ' ', ' ', 'X']",0.0,0.0
59,14,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
59,14,O,5,"[' ', 'X', ' ', ' ', 'O', 'O', ' ', ' ', ' ']",0.0,0.0
59,14,O,6,"[' ', 'X', ' ', 'X', 'O', 'O', 'O', ' ', ' ']",0.0,0.0
59,14,O,7,"[' ', 'X', ' ', 'X', 'O', 'O', 'O', 'O', 'X']",0.0,0.0
59,14,O,2,"['X', 'X', 'O', 'X', 'O', 'O', 'O', 'O', 'X']",0.0,0.0
59,15,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
59,15,X,5,"[' ', ' ', ' ', ' ', 'X', 'X', ' ', ' ', 'O']",0.0,0.0
59,15,X,1,"[' ', 'X', ' ', 'O', 'X', 'X', ' ', ' ', 'O']",0.0,0.0
59,15,X,6,"['O', 'X', ' ', 'O', 'X', 'X', 'X', ' ', 'O']",0.0,0.0
59,15,X,7,"['O', 'X', 'O', 'O', 'X', 'X', 'X', 'X', 'O']",1.0,1.0
59,16,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
59,16,O,3,"[' ', ' ', ' ', 'O', 'O', 'X', ' ', ' ', ' ']",0.0,0.0
59,16,O,6,"[' ', ' ', ' ', 'O', 'O', 'X', 'O', ' ', 'X']",0.0,0.0
59,16,O,1,"['X', 'O', ' ', 'O', 'O', 'X', 'O', ' ', 'X']",0.0,0.0
59,17,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
59,17,X,0,"['X', ' ', ' ', ' ', 'X', ' ', 'O', ' ', ' ']",0.0,0.0
59,17,X,8,"['X', 'O', ' ', ' ', 'X', ' ', 'O', ' ', 'X']",0.0,0.0
59,18,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
59,18,O,0,"['O', ' ', ' ', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,0.0
59,18,O,8,"['O', ' ', ' ', ' ', 'O', 'X', ' ', 'X', 'O']",0.0,0.0
59,19,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
59,19,X,8,"[' ', ' ', 'O', ' ', 'X', ' ', ' ', ' ', 'X']",0.0,0.0
59,19,X,5,"[' ', ' ', 'O', 'O', 'X', 'X', ' ', ' ', 'X']",0.0,0.0
59,19,X,7,"['O', ' ', 'O', 'O', 'X', 'X', ' ', 'X', 'X']",0.0,0.0
59,20,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
59,20,O,5,"[' ', 'X', ' ', ' ', 'O', 'O', ' ', ' ', ' ']",0.0,0.0
59,20,O,2,"['X', 'X', 'O', ' ', 'O', 'O', ' ', ' ', ' ']",0.0,0.0
59,20,O,6,"['X', 'X', 'O', 'X', 'O', 'O', 'O', ' ', ' ']",0.0,0.0
59,21,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",1.0,1.0
59,21,X,0,"['X', ' ', ' ', ' ', 'X', ' ', 'O', ' ', ' ']",0.0,1.0
59,21,X,2,"['X', ' ', 'X', 'O', 'X', ' ', 'O', ' ', ' ']",0.0,1.0
59,21,X,8,"['X', 'O', 'X', 'O', 'X', ' ', 'O', ' ', 'X']",0.0,1.0
59,22,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
59,22,O,7,"[' ', ' ', ' ', ' ', 'O', ' ', 'X', 'O', ' ']",1.0,1.0
59,22,O,5,"[' ', ' ', 'X', ' ', 'O', 'O', 'X', 'O', ' ']",0.0,1.0
59,22,O,0,"['O', ' ', 'X', ' ', 'O', 'O', 'X', 'O', 'X']",0.0,1.0
59,22,O,1,"['O', 'O', 'X', 'X', 'O', 'O', 'X', 'O', 'X']",0.0,1.0
59,23,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
59,23,X,7,"['X', ' ', ' ', 'O', ' ', ' ', ' ', 'X', ' ']",0.0,1.0
59,23,X,5,"['X', ' ', ' ', 'O', ' ', 'X', 'O', 'X', ' ']",0.0,1.0
59,23,X,1,"['X', 'X', ' ', 'O', ' ', 'X', 'O', 'X', 'O']",0.0,1.0
59,23,X,4,"['X', 'X', 'O', 'O', 'X', 'X', 'O', 'X', 'O']",0.0,1.0
59,24,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
59,24,O,7,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', 'O', 'X']",0.0,0.0
59,24,O,6,"['X', ' ', ' ', ' ', 'O', ' ', 'O', 'O', 'X']",0.0,0.0
59,24,O,1,"['X', 'O', 'X', ' ', 'O', ' ', 'O', 'O', 'X']",0.0,0.0
59,25,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
59,25,X,8,"[' ', ' ', 'O', ' ', 'X', ' ', ' ', ' ', 'X']",0.0,0.0
59,25,X,3,"[' ', 'O', 'O', 'X', 'X', ' ', ' ', ' ', 'X']",0.0,0.0
59,26,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,26,O,5,"['O', ' ', ' ', ' ', ' ', 'O', ' ', 'X', ' ']",0.0,0.0
59,26,O,4,"['O', ' ', ' ', 'X', 'O', 'O', ' ', 'X', ' ']",1.0,1.0
59,26,O,6,"['O', ' ', 'X', 'X', 'O', 'O', 'O', 'X', ' ']",0.0,1.0
59,26,O,1,"['O', 'O', 'X', 'X', 'O', 'O', 'O', 'X', 'X']",0.0,1.0
59,27,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
59,27,X,5,"[' ', 'O', ' ', ' ', 'X', 'X', ' ', ' ', ' ']",0.0,0.0
59,27,X,7,"[' ', 'O', ' ', ' ', 'X', 'X', 'O', 'X', ' ']",0.0,0.0
59,27,X,2,"['O', 'O', 'X', ' ', 'X', 'X', 'O', 'X', ' ']",0.0,0.0
59,27,X,3,"['O', 'O', 'X', 'X', 'X', 'X', 'O', 'X', 'O']",0.0,0.0
59,28,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
59,28,O,2,"['O', ' ', 'O', ' ', ' ', 'X', ' ', ' ', ' ']",0.0,1.0
59,28,O,1,"['O', 'O', 'O', ' ', ' ', 'X', ' ', ' ', 'X']",0.0,1.0
59,29,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,29,X,7,"['X', ' ', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",0.0,0.0
59,29,X,2,"['X', ' ', 'X', ' ', 'O', ' ', ' ', 'X', 'O']",0.0,0.0
59,29,X,5,"['X', 'O', 'X', ' ', 'O', 'X', ' ', 'X', 'O']",0.0,0.0
59,29,X,3,"['X', 'O', 'X', 'X', 'O', 'X', 'O', 'X', 'O']",0.0,0.0
59,30,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,30,O,7,"['O', ' ', ' ', ' ', ' ', ' ', ' ', 'O', 'X']",1.0,1.0
59,30,O,4,"['O', ' ', ' ', 'X', 'O', ' ', ' ', 'O', 'X']",0.0,1.0
59,30,O,2,"['O', ' ', 'O', 'X', 'O', 'X', ' ', 'O', 'X']",0.0,1.0
59,30,O,1,"['O', 'O', 'O', 'X', 'O', 'X', 'X', 'O', 'X']",1.0,2.0
59,31,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,31,X,4,"[' ', 'X', ' ', ' ', 'X', 'O', ' ', ' ', ' ']",0.0,0.0
59,31,X,8,"[' ', 'X', ' ', ' ', 'X', 'O', ' ', 'O', 'X']",1.0,1.0
59,31,X,6,"['O', 'X', ' ', ' ', 'X', 'O', 'X', 'O', 'X']",0.0,1.0
59,31,X,3,"['O', 'X', 'O', 'X', 'X', 'O', 'X', 'O', 'X']",0.0,1.0
59,32,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,32,O,8,"['O', ' ', ' ', 'X', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
59,32,O,7,"['O', ' ', ' ', 'X', ' ', ' ', 'X', 'O', 'O']",0.0,0.0
59,32,O,4,"['O', 'X', ' ', 'X', 'O', ' ', 'X', 'O', 'O']",0.0,0.0
59,33,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
59,33,X,7,"['X', ' ', ' ', ' ', ' ', 'O', ' ', 'X', ' ']",0.0,1.0
59,33,X,1,"['X', 'X', ' ', ' ', ' ', 'O', 'O', 'X', ' ']",0.0,1.0
59,33,X,3,"['X', 'X', ' ', 'X', 'O', 'O', 'O', 'X', ' ']",0.0,1.0
59,34,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,34,O,7,"['O', ' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
59,34,O,4,"['O', ' ', 'X', ' ', 'O', ' ', ' ', 'O', 'X']",0.0,0.0
59,34,O,3,"['O', ' ', 'X', 'O', 'O', ' ', 'X', 'O', 'X']",0.0,0.0
59,35,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,35,X,8,"['X', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.0,0.0
59,35,X,3,"['X', ' ', 'O', 'X', 'O', ' ', ' ', ' ', 'X']",0.0,0.0
59,35,X,7,"['X', ' ', 'O', 'X', 'O', 'O', ' ', 'X', 'X']",1.0,1.0
59,35,X,6,"['X', 'O', 'O', 'X', 'O', 'O', 'X', 'X', 'X']",1.0,2.0
59,36,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,36,O,7,"['O', ' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
59,36,O,4,"['O', 'X', 'X', ' ', 'O', ' ', ' ', 'O', ' ']",0.0,0.0
59,36,O,6,"['O', 'X', 'X', ' ', 'O', 'X', 'O', 'O', ' ']",0.0,0.0
59,37,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,37,X,8,"['X', ' ', ' ', ' ', ' ', ' ', 'O', ' ', 'X']",0.0,0.0
59,37,X,3,"['X', ' ', ' ', 'X', ' ', 'O', 'O', ' ', 'X']",0.0,0.0
59,37,X,4,"['X', ' ', 'O', 'X', 'X', 'O', 'O', ' ', 'X']",0.0,0.0
59,38,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
59,38,O,2,"['O', ' ', 'O', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,1.0
59,38,O,8,"['O', 'X', 'O', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,1.0
59,38,O,3,"['O', 'X', 'O', 'O', 'X', 'X', ' ', ' ', 'O']",0.0,1.0
59,38,O,7,"['O', 'X', 'O', 'O', 'X', 'X', 'X', 'O', 'O']",0.0,1.0
59,39,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,39,X,8,"['X', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.0,0.0
59,39,X,3,"['X', ' ', ' ', 'X', 'O', 'O', ' ', ' ', 'X']",0.0,0.0
59,39,X,1,"['X', 'X', ' ', 'X', 'O', 'O', 'O', ' ', 'X']",0.0,0.0
59,39,X,2,"['X', 'X', 'X', 'X', 'O', 'O', 'O', 'O', 'X']",1.0,1.0
59,40,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
59,40,O,2,"['O', ' ', 'O', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,1.0
59,40,O,8,"['O', ' ', 'O', ' ', 'X', ' ', ' ', 'X', 'O']",0.0,1.0
59,40,O,5,"['O', ' ', 'O', ' ', 'X', 'O', 'X', 'X', 'O']",0.0,1.0
59,41,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,41,X,1,"['X', 'X', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,41,X,3,"['X', 'X', 'O', 'X', ' ', 'O', ' ', ' ', ' ']",0.0,0.0
59,41,X,6,"['X', 'X', 'O', 'X', 'O', 'O', 'X', ' ', ' ']",0.0,0.0
59,42,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,42,O,5,"['O', ' ', ' ', ' ', ' ', 'O', ' ', 'X', ' ']",0.0,0.0
59,42,O,6,"['O', ' ', ' ', ' ', ' ', 'O', 'O', 'X', 'X']",-1.0,-1.0
59,42,O,3,"['O', ' ', ' ', 'O', 'X', 'O', 'O', 'X', 'X']",0.0,-1.0
59,43,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
59,43,X,7,"['X', ' ', ' ', 'O', ' ', ' ', ' ', 'X', ' ']",0.0,1.0
59,43,X,4,"['X', ' ', ' ', 'O', 'X', 'O', ' ', 'X', ' ']",0.0,1.0
59,43,X,1,"['X', 'X', ' ', 'O', 'X', 'O', ' ', 'X', 'O']",0.0,1.0
59,44,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,44,O,7,"['O', ' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
59,44,O,6,"['O', ' ', 'X', ' ', ' ', 'X', 'O', 'O', ' ']",0.0,0.0
59,44,O,4,"['O', 'X', 'X', ' ', 'O', 'X', 'O', 'O', ' ']",0.0,0.0
59,45,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
59,45,X,8,"['X', ' ', ' ', ' ', ' ', ' ', 'O', ' ', 'X']",0.0,1.0
59,45,X,7,"['X', ' ', ' ', 'O', ' ', ' ', 'O', 'X', 'X']",1.0,2.0
59,45,X,5,"['X', ' ', ' ', 'O', 'O', 'X', 'O', 'X', 'X']",0.0,2.0
59,46,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,46,O,8,"['O', ' ', ' ', 'X', ' ', ' ', ' ', ' ', 'O']",1.0,1.0
59,46,O,2,"['O', ' ', 'O', 'X', ' ', ' ', ' ', 'X', 'O']",0.0,1.0
59,46,O,1,"['O', 'O', 'O', 'X', ' ', ' ', 'X', 'X', 'O']",0.0,1.0
59,47,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,47,X,3,"['X', ' ', ' ', 'X', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
59,47,X,5,"['X', ' ', ' ', 'X', ' ', 'X', ' ', 'O', 'O']",0.0,0.0
59,47,X,6,"['X', ' ', 'O', 'X', ' ', 'X', 'X', 'O', 'O']",0.0,0.0
59,48,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
59,48,O,0,"['O', ' ', ' ', ' ', 'X', ' ', 'O', ' ', ' ']",0.0,0.0
59,48,O,8,"['O', ' ', ' ', ' ', 'X', ' ', 'O', 'X', 'O']",0.0,0.0
59,48,O,2,"['O', ' ', 'O', ' ', 'X', 'X', 'O', 'X', 'O']",0.0,0.0
59,49,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
59,49,X,7,"['X', ' ', ' ', 'O', ' ', ' ', ' ', 'X', ' ']",0.0,1.0
59,49,X,4,"['X', ' ', ' ', 'O', 'X', ' ', ' ', 'X', 'O']",0.0,1.0
59,49,X,5,"['X', ' ', ' ', 'O', 'X', 'X', 'O', 'X', 'O']",0.0,1.0
59,49,X,1,"['X', 'X', 'O', 'O', 'X', 'X', 'O', 'X', 'O']",0.0,1.0
59,50,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,50,O,5,"['O', ' ', ' ', ' ', ' ', 'O', ' ', 'X', ' ']",0.0,0.0
59,50,O,4,"['O', ' ', ' ', ' ', 'O', 'O', ' ', 'X', 'X']",0.0,0.0
59,50,O,2,"['O', 'X', 'O', ' ', 'O', 'O', ' ', 'X', 'X']",0.0,0.0
59,51,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,51,X,8,"['X', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.0,0.0
59,51,X,7,"['X', ' ', ' ', ' ', 'O', ' ', 'O', 'X', 'X']",0.0,0.0
59,52,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
59,52,O,1,"[' ', 'O', 'X', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
59,52,O,6,"[' ', 'O', 'X', ' ', 'O', ' ', 'O', ' ', 'X']",0.0,0.0
59,52,O,5,"['X', 'O', 'X', ' ', 'O', 'O', 'O', ' ', 'X']",0.0,0.0
59,52,O,7,"['X', 'O', 'X', 'X', 'O', 'O', 'O', 'O', 'X']",1.0,1.0
59,53,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,53,X,1,"['X', 'X', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,53,X,6,"['X', 'X', 'O', ' ', ' ', 'O', 'X', ' ', ' ']",0.0,0.0
59,53,X,8,"['X', 'X', 'O', 'O', ' ', 'O', 'X', ' ', 'X']",0.0,0.0
59,53,X,4,"['X', 'X', 'O', 'O', 'X', 'O', 'X', 'O', 'X']",0.0,0.0
59,54,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,54,O,5,"['O', ' ', ' ', ' ', ' ', 'O', ' ', 'X', ' ']",0.0,0.0
59,54,O,1,"['O', 'O', ' ', ' ', ' ', 'O', 'X', 'X', ' ']",0.0,0.0
59,54,O,3,"['O', 'O', 'X', 'O', ' ', 'O', 'X', 'X', ' ']",0.0,0.0
59,55,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,55,X,7,"['X', ' ', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",0.0,0.0
59,55,X,4,"['X', ' ', 'O', ' ', 'X', ' ', ' ', 'X', 'O']",0.0,0.0
59,56,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,56,O,8,"['O', ' ', ' ', 'X', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
59,56,O,2,"['O', ' ', 'O', 'X', ' ', ' ', ' ', 'X', 'O']",0.0,0.0
59,56,O,1,"['O', 'O', 'O', 'X', ' ', ' ', 'X', 'X', 'O']",1.0,1.0
59,57,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,57,X,8,"['X', ' ', ' ', ' ', ' ', ' ', 'O', ' ', 'X']",0.0,0.0
59,57,X,2,"['X', ' ', 'X', ' ', ' ', ' ', 'O', 'O', 'X']",0.0,0.0
59,57,X,1,"['X', 'X', 'X', ' ', 'O', ' ', 'O', 'O', 'X']",0.0,0.0
59,58,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,58,O,5,"['O', ' ', ' ', ' ', ' ', 'O', ' ', 'X', ' ']",0.0,0.0
59,58,O,1,"['O', 'O', ' ', ' ', ' ', 'O', 'X', 'X', ' ']",0.0,0.0
59,58,O,2,"['O', 'O', 'O', 'X', ' ', 'O', 'X', 'X', ' ']",0.0,0.0
59,59,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,59,X,8,"['X', ' ', ' ', ' ', ' ', ' ', ' ', 'O', 'X']",0.0,0.0
59,59,X,6,"['X', ' ', ' ', ' ', 'O', ' ', 'X', 'O', 'X']",0.0,0.0
59,59,X,1,"['X', 'X', ' ', 'O', 'O', ' ', 'X', 'O', 'X']",0.0,0.0
59,60,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,60,O,8,"['O', ' ', ' ', 'X', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
59,60,O,6,"['O', ' ', 'X', 'X', ' ', ' ', 'O', ' ', 'O']",0.0,0.0
59,60,O,7,"['O', ' ', 'X', 'X', 'X', ' ', 'O', 'O', 'O']",-1.0,-1.0
59,61,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
59,61,X,1,"['X', 'X', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,1.0
59,61,X,6,"['X', 'X', 'O', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,1.0
59,61,X,8,"['X', 'X', 'O', 'O', ' ', 'O', 'X', ' ', 'X']",0.0,1.0
59,62,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
59,62,O,8,"['O', ' ', ' ', 'X', ' ', ' ', ' ', ' ', 'O']",1.0,2.0
59,62,O,4,"['O', ' ', ' ', 'X', 'O', 'X', ' ', ' ', 'O']",0.0,2.0
59,63,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
59,63,X,0,"['X', ' ', ' ', ' ', 'X', 'O', ' ', ' ', ' ']",0.0,0.0
59,63,X,8,"['X', 'O', ' ', ' ', 'X', 'O', ' ', ' ', 'X']",0.0,0.0
59,64,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,64,O,5,"['O', ' ', ' ', ' ', ' ', 'O', ' ', 'X', ' ']",0.0,0.0
59,64,O,2,"['O', ' ', 'O', ' ', 'X', 'O', ' ', 'X', ' ']",0.0,0.0
59,64,O,6,"['O', ' ', 'O', 'X', 'X', 'O', 'O', 'X', ' ']",1.0,1.0
59,64,O,1,"['O', 'O', 'O', 'X', 'X', 'O', 'O', 'X', 'X']",0.0,1.0
59,65,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,65,X,8,"['X', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",1.0,1.0
59,65,X,7,"['X', ' ', ' ', ' ', 'O', ' ', 'O', 'X', 'X']",0.0,1.0
59,65,X,2,"['X', ' ', 'X', ' ', 'O', 'O', 'O', 'X', 'X']",0.0,1.0
59,66,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
59,66,O,2,"['O', ' ', 'O', ' ', ' ', 'X', ' ', ' ', ' ']",0.0,0.0
59,66,O,8,"['O', ' ', 'O', ' ', ' ', 'X', ' ', 'X', 'O']",0.0,0.0
59,66,O,4,"['O', 'X', 'O', ' ', 'O', 'X', ' ', 'X', 'O']",1.0,1.0
59,67,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
59,67,X,6,"['X', ' ', ' ', ' ', ' ', ' ', 'X', 'O', ' ']",0.0,1.0
59,67,X,8,"['X', ' ', 'O', ' ', ' ', ' ', 'X', 'O', 'X']",1.0,2.0
59,67,X,1,"['X', 'X', 'O', ' ', ' ', 'O', 'X', 'O', 'X']",0.0,2.0
59,67,X,4,"['X', 'X', 'O', 'O', 'X', 'O', 'X', 'O', 'X']",1.0,3.0
